1,99828015.66899899,107065520.78773028,107139816.06260678,111517981.3324697,104801872.99625142,104135097.14390822,100670329.96794401,100233457.8082599,100366464.88500583,128109082.44139448,593625719.2155232,610606087.926497,631135686.1300552,606722216.7623779,607699259.4808525,573389531.0887406,563025206.5681475,552556746.8860265,585617504.7235241,753898923.7635244,1045553164.1590731,1035729369.7874702,1038479525.7555232,1071284463.8005326,772390684.815051,762533290.5618169,735087108.5661958,745381267.1878283,742071912.521489,743871275.3835601,762764703.5401509,754974028.706599,732038722.7085245,568465436.5835979,96355700.25401706,57506865.117439516,57988582.10428323,58436300.42358666,46653187.77085451,32841964.68637938,36606452.63222543,46711584.891438864,46670748.377162285,45961759.008741416,46815004.31878065,60786944.13024765,78532446.74917543,87381448.20753814,100141354.87825306
2,29504158.06543666,34163198.090856664,41881739.88791375,32042049.66173131,35470642.34271962,35625616.25681816,34358778.08512509,34881151.248224765,34946019.23410185,54426659.163256064,125141617.93012539,220303065.49017859,224303323.55880478,216997798.6956166,216492214.83668476,201459256.857424,209402940.00409245,119294351.45302452,132488301.82181363,155611702.57103482,150602333.0518282,179968760.32076195,180551126.10271898,140620759.6276569,220031163.9815725,127474097.81687379,117614450.7890327,121023998.34199613,121348092.27793215,121889714.82384074,117662989.09442112,117350028.60472384,106877382.55899468,91144709.32341477,23212495.469939437,19754069.880587485,18885500.44628905,18854658.45068699,17298616.707320407,8743184.633470569,8822267.022875087,12091482.579059288,12110755.958479442,13528470.050072368,13546084.305603016,14646331.336971521,13285145.296197144,12468497.667936616,10361751.329530137
3,9763021.178274112,10383261.522525348,10408392.022479264,27667738.335417055,12231197.721410293,13509125.62488107,13394273.96432386,13077336.828458995,29523979.087219745,25566927.532267004,47585187.15594486,50040764.97485684,60949900.24941402,64078456.31076002,45987312.7470337,35613569.25429409,38849837.178920254,37463032.42860545,40958669.52661252,60966781.24888749,120075858.15029383,56958640.17107342,150024651.2011846,52129536.79892466,49596068.09845338,48026573.98387646,47448375.44462449,47278682.7549382,49503022.62273362,49395301.30389159,44505597.30919928,65776980.232047096,41496588.14404262,21452093.26411806,10067337.036124248,7092080.839537055,8273654.194107621,15728938.438206427,15831267.350842886,2744063.5966190007,2967275.1568027847,7530264.29517157,6215963.908312599,5880517.440098474,5505529.8776947595,9625445.043114595,5889953.258303876,5073305.6300433455,9451545.394630203
4,6838282.478181943,6914311.505264742,7413870.02702659,7171904.992621261,6669890.438173739,8106003.799899411,8571460.48536858,9447049.76747758,9478608.101620447,7562104.181732618,20676221.607598923,18184996.96108372,14585811.469910743,18587196.274374623,18605179.172415838,17249110.804277144,22899074.611669146,23620363.65586308,12819580.134086108,35940351.84042903,43212210.42353295,40487155.87679024,42791048.66051295,41683045.39157839,33979383.7423198,32409889.627742887,32683617.42091469,34789855.63396053,35543412.941544145,35759420.63200258,31656474.193230372,32365512.684305172,30898381.301943496,10934013.096355645,6142080.339186993,14341342.440419285,14105075.58664668,2472679.5528031955,2460911.94797022,2436059.7384303063,2646729.4392497973,5733680.782681245,2144103.1084661568,2535759.984429806,2427573.2560454374,4495344.34044259,4950867.796195176,3666112.5607169475,2027473.8295281744
5,4164225.4910941003,3084211.4961189255,6710450.67959537,3674984.894151184,2845951.039892344,7434576.285373611,8793448.490066823,7834803.284504229,3418455.094520722,3718787.2964247926,18754442.466604326,15766573.207624348,10952117.12526988,16068203.317670653,16086186.21571187,3843997.4137707106,22546324.596436128,3656939.4139561905,3478697.140156596,25968312.94820624,33240171.53131016,32914607.892435502,25036772.9973316,32124284.272599243,33743694.65030915,31287455.17993017,30794934.16556927,27859345.675112057,31603852.33914834,31505040.30532656,31615031.17396549,29591396.969144695,26424972.76171178,4389242.381264977,3786730.5893724784,1679353.3993688542,2429886.9180081305,1522679.052453134,1464426.7646653056,811368.4204390099,1085132.2170405276,5501081.370450198,5842099.044816155,2032950.0541240647,2064618.0632139212,2976654.295276502,2878565.0747689498,1686146.6039406983,1949967.2462762725
6,6514682.604059336,4606818.970735733,4178623.6297222893,2722832.877918831,7237498.660967512,5969334.681494253,6940230.510885547,6231177.882122009,4879362.908418763,16591009.599100579,16377966.262377502,3802735.6567630754,7801979.577070583,7214766.075657024,3264381.0128117027,2232953.7406163625,2766724.993784671,1966003.6957830614,1787761.421983467,24844015.3021314,2713696.629775781,31790310.24636066,2061150.2541165294,10288904.107053498,32682932.220594406,26280969.814460594,24619754.365091432,26310482.32080027,8945458.659527205,31121697.805202454,26138535.948582698,3732835.653193324,26077409.04534482,3980942.8283608197,4410716.332025824,1452469.654439633,1209368.0387098645,2060488.968805743,1371513.2787719704,710715.9763354445,582322.286734787,1762232.4117591493,1999785.7028028911,1848310.9538452353,1376908.705241883,1414686.7217672565,2179461.2058886564,987042.7350604048,1031622.8554386199
7,846668.0800097947,6644445.189985202,2230005.1684847297,3863498.9615647495,4804648.6357587315,2041727.0321143223,1869599.6062316427,5490908.323962068,1926182.2007448531,1818880.2855238488,2069933.798277403,2421108.6246917862,4695556.495152722,6862016.060424008,3781710.6868740483,1880203.7253833471,1918619.2311233901,1265066.878456657,1659665.0256044331,24640519.382982675,31205813.90930837,31749251.424269255,31826618.113475222,40316403.67403309,32604916.635678288,26045280.72244995,23999857.972233053,30840869.913821477,8229081.080430991,24412060.577782903,26097092.929317817,26069092.20747234,25850525.300415598,3637373.472573784,3491075.1129284212,1084092.8905280554,1076408.682051807,2014389.6579344904,1188204.5994442105,429518.61163247103,420530.0307950027,1259422.4814534085,571715.1206591001,1681513.5318158795,1017332.014583529,642477.568274523,2101669.6693550106,3248160.2063579457,360566.66308876424
8,1405323.1082650828,1395645.6414595393,869873.1586379238,3135793.7878138153,6645914.766748612,1634380.2887326921,4253490.271846636,1602323.1409237958,1759676.0486827844,2806136.4230281026,1703009.2269490066,2193718.893590924,6800044.06038599,2167571.1146884854,1820027.690864012,1852488.2107901943,2098218.6782880113,1888290.746815058,1666839.0567305554,24612803.86838952,31962761.413497623,1254237.8435682692,31541498.5717213,30718203.114723172,379012.9970509345,26002298.72226347,1437770.0426046876,1270820.957483086,23082746.193007916,7365839.715001121,26093419.237773694,25861703.927913856,25771411.728450473,3395691.8568738718,134092.39017799433,2032776.8441445152,1094140.066875908,1026517.5278311443,1064477.0495341457,370061.5967475892,595068.4629165952,474504.52671041613,746857.5435519323,1620057.5048627062,1301644.1758567465,241502.93577501902,241502.93577501902,344596.99424668396,258951.95505706593
9,743957.7312844996,1061084.2540966482,696742.5118710048,456142.4789934879,3944790.21468632,284252.6389925791,1186588.2837854726,1826021.0666618422,916638.3254742854,1338245.8464126452,419427.6118420626,1362421.877517402,1422221.061738752,1748153.1752612528,1973855.507058586,270785.9144034184,1797696.8658704788,1745468.6630549966,1410175.8130504426,24368062.888169978,638280.1856825862,1315625.4589908188,327980.0796084551,262371.54831762833,9744828.344102783,3248479.719315338,23877048.85933847,25768814.211031746,22792730.358727578,492767.73560183257,22749699.404683795,25781672.404439036,3409564.021501691,728287.3441980103,400490.0767206083,1037903.876274394,1073988.5595940766,363264.96952544426,1046753.115023939,107298.66271307677,103436.36738940589,1117627.5742678053,256532.6201855883,769409.0606888946,240436.6091695893,627163.1547477671,256948.95315468867,274921.6238991462,165757.06773638498
10,1284987.3564427795,435288.9053397961,1287549.780449685,467577.6188909778,848889.4337612736,993964.7121648854,622704.3147993685,1601503.77424125,1272640.1091770253,275714.34282713494,1146700.2487262252,671077.6666725633,1698207.7127284624,1645190.8306051327,1697591.3363570112,1730340.1762328402,1063931.0344211159,161518.0240528861,1426689.0107052324,1413345.703206979,1395227.689871839,244445.41590397243,224255.06111780883,30619655.97434364,22840508.188452575,25766201.90936991,3168848.8640562934,8132352.229339385,26028652.70965899,23815746.78834928,25760888.080783818,88766.53986806169,25740229.385174155,91075.37749232232,380338.56943877705,1081641.8374449366,49753.524345942504,60916.308230962066,84187.60587408814,64088.309798951654,56285.5183388589,567170.4534319364,74249.5240958454,236381.1129037571,82510.02600285655,324067.6605909173,195127.08546312293,173610.57039235698,250544.61408772247
11,416565.6657643569,421517.0762601649,769943.7238521249,322957.1224717174,815315.8961348691,775387.8973868344,1279519.8626673918,386597.7306924284,609733.3075348097,584245.5005533006,431158.7171129484,1941425.4788436969,945832.9955521526,789045.3496841519,130746.33672257804,1290525.5057531164,794349.865036642,159448.39187626765,1336014.9555135237,515057.34910925606,1322002.28767336,181730.31165796556,121700.05875106886,204757.2430351253,286119.63140573667,252909.7221199842,8090909.210074502,1203381.2514125174,92893.659841567,23833189.795860805,336204.84853399766,305152.1212765718,82300.53617385885,3642628.661840633,3078663.7039850345,974458.5155494,44609.522481170054,978468.0110646543,76521.1055316537,323534.6650728367,70055.0231718473,183382.4196428572,72446.35819715065,72446.35819715065,117776.04734562492,158046.57651591647,71273.52763498646,160286.5765159165,53125.022255532494
12,1173090.8077391298,704474.2419514023,315283.3701518766,1230246.724773018,88920.54147999044,69230.53116855651,630855.1807711928,199603.1027184713,594314.3024292585,23476.51013760245,202051.10055946372,885989.9305068925,380465.52982616785,1609417.8109799286,380465.52982616785,88173.5253770826,1003347.0008338367,92743.68736832726,68774.33668455885,23521013.58080461,140671.48956655952,115654.87351244409,101642.20567228048,100271.55644972161,50430.53939509331,3098820.709618567,22749067.73481284,1140495.1016492692,70028.1544377262,23791746.77659592,22699836.69888601,24000.011753358856,24000.011753358856,81624.0332703208,3077529.1976355165,56530.854703948855,24458.01519933885,25295.50914660365,967917.5040291653,290818.1489912157,25583.504021538654,33381.3442175586,44209.0158443645,129316.06344459244,57214.5168562529,135672.56860687005,47162.518064292446,63588.52139131525,61439.0218886385
13,630972.7055769631,18908.043347456798,16345.61934055125,30835.51883934605,73501.5363744392,191545.59768642008,8057.505032051201,21297.0298363592,60692.23500311246,15419.00510555125,8057.505032051201,699357.83505298,699357.83505298,27715.5145931528,27715.5145931528,27715.5145931528,27715.5145931528,910059.9759269486,90674.0551917088,27715.5145931528,27046.154251242453,9597.501258012802,8987.520130211253,74596.05142103804,22658393.67962113,22658393.67962113,3057377.690353685,27046.154251242453,22865.505403840805,22658393.67962113,22865.505403840805,3057377.690353685,1134.5063495180502,3057377.690353685,22865.505403840805,20151.5072818312,1134.5063495180502,20151.5072818312,48053.594817060446,283151.64864878124,17917.003679104204,5144.001864772449,39065.01397959205,113225.55837602806,34840.50894720645,106924.55616276125,39065.01397959205,30751.014346486045,34840.50894720645
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
